Time,U,Y
2020-01-01 10:52:00,0,0.018250064892134488
2020-01-01 10:53:00,0,0.01865529383690034
2020-01-01 10:54:00,0,0.019042917763827032
2020-01-01 10:55:00,0,0.01941295833298879
2020-01-01 10:56:00,0,0.01976544778900246
2020-01-01 10:57:00,0,0.020100428783442696
2020-01-01 10:58:00,0,0.020417954193445685
2020-01-01 10:59:00,0,0.02071808693667045
2020-01-01 11:00:00,0,0.021000899782786894
2020-01-01 11:01:00,0,0.021266475161659214
2020-01-01 11:02:00,0,0.021514904968392777
2020-01-01 11:03:00,0,0.02174629036541219
2020-01-01 11:04:00,0,0.02196074158173749
2020-01-01 11:05:00,0,0.02215837770962465
2020-01-01 11:06:00,0,0.022339326498735858
2020-01-01 11:07:00,0,0.022503724148003952
2020-01-01 11:08:00,0,0.022651715095354512
2020-01-01 11:09:00,0,0.022783451805447833
2020-01-01 11:10:00,0,0.0228990945556021
2020-01-01 11:11:00,0,0.02299881122005743
2020-01-01 11:12:00,0,0.02308277705273951
2020-01-01 11:13:00,0,0.02315117446867968
2020-01-01 11:14:00,0,0.023204192824247353
2020-01-01 11:15:00,0,0.02324202819634847
2020-01-01 11:16:00,0,0.02326488316074259
2020-01-01 11:17:00,0,0.02327296656962906
2020-01-01 11:18:00,0,0.02326649332865128
2020-01-01 11:19:00,0,0.02324568417346591
2020-01-01 11:20:00,0,0.023210765446022175
2020-01-01 11:21:00,0,0.023161968870694334
2020-01-01 11:22:00,0,0.023099531330408353
2020-01-01 11:23:00,0,0.02302369464290175
2020-01-01 11:24:00,0,0.022934705337253475
2020-01-01 11:25:00,0,0.022832814430818228
2020-01-01 11:26:00,0,0.022718277206697866
2020-01-01 11:27:00,0,0.02259135299187963
2020-01-01 11:28:00,0,0.02245230493616912
2020-01-01 11:29:00,0,0.02230139979204319
2020-01-01 11:30:00,0,0.022138907695545627
2020-01-01 11:31:00,0,0.021965101948346083
2020-01-01 11:32:00,0,0.02178025880108004
2020-01-01 11:33:00,0,0.021584657238085184
2020-01-01 11:34:00,0,0.02137857876364691
2020-01-01 11:35:00,0,0.02116230718986309
2020-01-01 11:36:00,0,0.020936128426235545
2020-01-01 11:37:00,0,0.02070033027109314
2020-01-01 11:38:00,0,0.02045520220494844
2020-01-01 11:39:00,0,0.020201035185887506
2020-01-01 11:40:00,0,0.01993812144708932
2020-01-01 11:41:00,0,0.019666754296568906
2020-01-01 11:42:00,0,0.01938722791923506
2020-01-01 11:43:00,0,0.01909983718135117
2020-01-01 11:44:00,0,0.018804877437484605
2020-01-01 11:45:00,0,0.018502644340027297
2020-01-01 11:46:00,0,0.01819343365136751
2020-01-01 11:47:00,0,0.017877541058789734
2020-01-01 11:48:00,0,0.01755526199217699
2020-01-01 11:49:00,0,0.0172268914445868
2020-01-01 11:50:00,0,0.016892723795769456
2020-01-01 11:51:00,0,0.01655305263869418
2020-01-01 11:52:00,0,0.016208170609145988
2020-01-01 11:53:00,0,0.01585836921845331
2020-01-01 11:54:00,0,0.015503938689403453
2020-01-01 11:55:00,0,0.015145167795400248
2020-01-01 11:56:00,0,0.01478234370291541
2020-01-01 11:57:00,0,0.014415751817282248
2020-01-01 11:58:00,0,0.014045675631877658
2020-01-01 11:59:00,0,0.013672396580735515
2020-01-01 12:00:00,0,0.013296193894631757
2020-01-01 12:01:00,0,0.012917344460678784
2020-01-01 12:02:00,0,0.012536122685464016
2020-01-01 12:03:00,0,0.012152800361764698
2020-01-01 12:04:00,0,0.01176764653886847
2020-01-01 12:05:00,0,0.01138092739652636
2020-01-01 12:06:00,0,0.01099290612256238
2020-01-01 12:07:00,0,0.010603842794161183
2020-01-01 12:08:00,0,0.01021399426285265
2020-01-01 12:09:00,0,0.009823614043209705
2020-01-01 12:10:00,0,0.009432952205273164
2020-01-01 12:11:00,0,0.009042255270714797
2020-01-01 12:12:00,0,0.008651766112747386
2020-01-01 12:13:00,0,0.008261723859788109
2020-01-01 12:14:00,0,0.00787236380287906
2020-01-01 12:15:00,0,0.007483917306866464
2020-01-01 12:16:00,0,0.0070966117253376815
2020-01-01 12:17:00,0,0.006710670319312839
2020-01-01 12:18:00,0,0.00632631217968561
2020-01-01 12:19:00,0,0.005943752153405461
2020-01-01 12:20:00,0,0.005563200773391423
2020-01-01 12:21:00,0,0.005184864192165317
2020-01-01 12:22:00,0,0.004808944119190238
2020-01-01 12:23:00,0,0.004435637761897987
2020-01-01 12:24:00,0,0.004065137770387111
2020-01-01 12:25:00,0,0.003697632185771227
2020-01-01 12:26:00,0,0.003333304392155288
2020-01-01 12:27:00,0,0.002972333072215608
2020-01-01 12:28:00,0,0.002614892166357515
2020-01-01 12:29:00,0,0.002261150835422721
2020-01-01 12:30:00,0,0.001911273426916681
2020-01-01 12:31:00,0,0.0015654194447244963
2020-01-01 12:32:00,0,0.0012237435222822027
2020-01-01 12:33:00,0,0.00088639539916864
2020-01-01 12:34:00,0,0.0005535199010815047
2020-01-01 12:35:00,0,0.0002252569231596154
2020-01-01 12:36:00,0,-9.825858338807942e-05
2020-01-01 12:37:00,0,-0.0004168966213876872
2020-01-01 12:38:00,0,-0.0007305321545821058
2020-01-01 12:39:00,0,-0.0010390451113330274
2020-01-01 12:40:00,0,-0.0013423203851882569
2020-01-01 12:41:00,0,-0.001640247832360662
2020-01-01 12:42:00,0,-0.001932722266166295
2020-01-01 12:43:00,0,-0.0022196434484704156
2020-01-01 12:44:00,0,-0.0025009160781912614
2020-01-01 12:45:00,0,-0.0027764497769125008
2020-01-01 12:46:00,0,-0.00304615907165635
2020-01-01 12:47:00,0,-0.003309963374870293
2020-01-01 12:48:00,0,-0.003567786961681322
2020-01-01 12:49:00,0,-0.003819558944472476
2020-01-01 12:50:00,0,-0.004065213244837325
2020-01-01 12:51:00,0,-0.0043046885629688175
2020-01-01 12:52:00,0,-0.0045379283445396955
2020-01-01 12:53:00,0,-0.004764880745132351
2020-01-01 12:54:00,0,-0.004985498592276686
2020-01-01 12:55:00,0,-0.005199739345155122
2020-01-01 12:56:00,0,-0.0054075650520345004
2020-01-01 12:57:00,0,-0.005608942305485112
2020-01-01 12:58:00,0,-0.005803842195447576
2020-01-01 12:59:00,0,-0.005992240260208734
2020-01-01 13:00:00,0,-0.006174116435348086
2020-01-01 13:01:00,0,-0.006349455000716673
2020-01-01 13:02:00,0,-0.0065182445255105486
2020-01-01 13:03:00,0,-0.0066804778115013355
2020-01-01 13:04:00,0,-0.0068361518344864595
2020-01-01 13:05:00,0,-0.00698526768402193
2020-01-01 13:06:00,0,-0.0071278305015005945
2020-01-01 13:07:00,0,-0.007263849416638933
2020-01-01 13:08:00,0,-0.007393337482435444
2020-01-01 13:09:00,0,-0.007516311608663777
2020-01-01 13:10:00,0,-0.0076327924939636315
2020-01-01 13:11:00,0,-0.00774280455659245
2020-01-01 13:12:00,0,-0.007846375863900799
2020-01-01 13:13:00,0,-0.007943538060594174
2020-01-01 13:14:00,0,-0.00803432629584379
2020-01-01 13:15:00,0,-0.008118779149308739
2020-01-01 13:16:00,0,-0.008196938556131569
2020-01-01 13:17:00,0,-0.00826884973096914
2020-01-01 13:18:00,0,-0.008334561091120199
2020-01-01 13:19:00,0,-0.00839412417881083
2020-01-01 13:20:00,0,-0.00844759358269852
2020-01-01 13:21:00,0,-0.008495026858655177
2020-01-01 13:22:00,0,-0.008536484449888939
2020-01-01 13:23:00,0,-0.008572029606464207
2020-01-01 13:24:00,0,-0.008601728304278765
2020-01-01 13:25:00,0,-0.008625649163556315
2020-01-01 13:26:00,0,-0.008643863366912235
2020-01-01 13:27:00,0,-0.008656444577049704
2020-01-01 13:28:00,0,-0.00866346885414277
2020-01-01 13:29:00,0,-0.00866501457296226
2020-01-01 13:30:00,0,-0.008661162339799782
2020-01-01 13:31:00,0,-0.00865199490924434
2020-01-01 13:32:00,0,-0.008637597100865379
2020-01-01 13:33:00,0,-0.00861805571585536
2020-01-01 13:34:00,0,-0.008593459453684156
2020-01-01 13:35:00,0,-0.008563898828816769
2020-01-01 13:36:00,0,-0.00852946608754515
2020-01-01 13:37:00,0,-0.008490255124983939
2020-01-01 13:38:00,0,-0.008446361402279225
2020-01-01 13:39:00,0,-0.008397881864078499
2020-01-01 13:40:00,0,-0.008344914856309067
2020-01-01 13:41:00,0,-0.008287560044311403
2020-01-01 13:42:00,0,-0.008225918331372869
2020-01-01 13:43:00,0,-0.008160091777706428
2020-01-01 13:44:00,0,-0.008090183519917953
2020-01-01 13:45:00,0,-0.008016297691004825
2020-01-01 13:46:00,0,-0.007938539340927519
2020-01-01 13:47:00,0,-0.007857014357794956
2020-01-01 13:48:00,0,-0.007771829389703309
2020-01-01 13:49:00,0,-0.007683091767267096
2020-01-01 13:50:00,0,-0.007590909426880226
2020-01-01 13:51:00,0,-0.007495390834743808
2020-01-01 13:52:00,0,-0.007396644911696371
2020-01-01 13:53:00,0,-0.007294780958881213
2020-01-01 13:54:00,0,-0.007189908584284518
2020-01-01 13:55:00,0,-0.007082137630176839
2020-01-01 13:56:00,0,-0.006971578101489505
2020-01-01 13:57:00,0,-0.006858340095156474
2020-01-01 13:58:00,0,-0.006742533730451064
2020-01-01 13:59:00,0,-0.006624269080346005
2020-01-01 14:00:00,0,-0.006503656103924094
2020-01-01 14:01:00,0,-0.006380804579865793
2020-01-01 14:02:00,0,-0.006255824041038969
2020-01-01 14:03:00,0,-0.006128823710214932
2020-01-01 14:04:00,0,-0.0059999124369339105
2020-01-01 14:05:00,0,-0.005869198635541977
2020-01-01 14:06:00,0,-0.005736790224420439
2020-01-01 14:07:00,0,-0.005602794566427646
2020-01-01 14:08:00,0,-0.005467318410572078
2020-01-01 14:09:00,0,-0.005330467834934606
2020-01-01 14:10:00,0,-0.005192348190856675
2020-01-01 14:11:00,0,-0.00505306404841025
2020-01-01 14:12:00,0,-0.004912719143164209
2020-01-01 14:13:00,0,-0.004771416324260935
2020-01-01 14:14:00,0,-0.004629257503815801
2020-01-01 14:15:00,0,-0.004486343607651243
2020-01-01 14:16:00,0,-0.004342774527376097
2020-01-01 14:17:00,0,-0.004198649073819919
2020-01-01 14:18:00,0,-0.004054064931830981
2020-01-01 14:19:00,0,-0.003909118616445696
2020-01-01 14:20:00,0,-0.003763905430436226
2020-01-01 14:21:00,0,-0.003618519423242096
2020-01-01 14:22:00,0,-0.00347305335129069
2020-01-01 14:23:00,0,-0.0033275986397105503
2020-01-01 14:24:00,0,-0.0031822453454405063
2020-01-01 14:25:00,0,-0.0030370821217367244
2020-01-01 14:26:00,0,-0.0028921961840788946
2020-01-01 14:27:00,0,-0.002747673277475862
2020-01-01 14:28:00,0,-0.0026035976451701517
2020-01-01 14:29:00,0,-0.0024600519987399757
2020-01-01 14:30:00,0,-0.0023171174895964567
2020-01-01 14:31:00,0,-0.0021748736818729864
2020-01-01 14:32:00,0,-0.0020333985267027956
2020-01-01 14:33:00,0,-0.0018927683378800347
2020-01-01 14:34:00,0,-0.0017530577688988584
2020-01-01 14:35:00,0,-0.0016143397913642482
2020-01-01 14:36:00,0,-0.001476685674767534
2020-01-01 14:37:00,0,-0.0013401649676188466
2020-01-01 14:38:00,0,-0.0012048454799280027
2020-01-01 14:39:00,0,-0.0010707932670246138
2020-01-01 14:40:00,0,-0.0009380726147075158
2020-01-01 14:41:00,0,-0.0008067460257129408
2020-01-01 14:42:00,0,-0.0006768742074901937
2020-01-01 14:43:00,0,-0.0005485160612729457
2020-01-01 14:44:00,0,-0.0004217286724336371
2020-01-01 14:45:00,0,-0.0002965673021078723
2020-01-01 14:46:00,0,-0.00017308538007508795
2020-01-01 14:47:00,0,-5.1334498881213785e-05
2020-01-01 14:48:00,0,6.863559081152318e-05
2020-01-01 14:49:00,0,0.0001867769836630348
2020-01-01 14:50:00,0,0.00030304362189795655
2020-01-01 14:51:00,0,0.00041739129636879314
2020-01-01 14:52:00,0,0.0005297776464565265
2020-01-01 14:53:00,0,0.0006401621588260535
2020-01-01 14:54:00,0,0.0007485061650542774
2020-01-01 14:55:00,0,0.0008547728381491057
2020-01-01 14:56:00,0,0.0009589271879780282
2020-01-01 14:57:00,0,0.001060936055625343
2020-01-01 14:58:00,0,0.0011607681066974835
2020-01-01 14:59:00,0,0.001258393823596258
2020-01-01 15:00:00,0,0.0013537854967801606
2020-01-01 15:01:00,0,0.0014469172150342415
2020-01-01 15:02:00,0,0.001537764854769331
2020-01-01 15:03:00,0,0.001626306068371705
2020-01-01 15:04:00,0,0.001712520271624562
2020-01-01 15:05:00,0,0.0017963886302229232
2020-01-01 15:06:00,0,0.0018778940454038284
2020-01-01 15:07:00,0,0.0019570211387139025
2020-01-01 15:08:00,0,0.0020337562359365917
2020-01-01 15:09:00,0,0.0021080873502015494
2020-01-01 15:10:00,0,0.0021800041642988204
2020-01-01 15:11:00,0,0.0022494980122206394
2020-01-01 15:12:00,0,0.002316561859953787
2020-01-01 15:13:00,0,0.0023811902855455816
2020-01-01 15:14:00,0,0.002443379458466678
2020-01-01 15:15:00,0,0.0025031271182939553
2020-01-01 15:16:00,0,0.0025604325527368256
2020-01-01 15:17:00,0,0.002615296575030384
2020-01-01 15:18:00,0,0.0026677215007188315
2020-01-01 15:19:00,0,0.002717711123852673
2020-01-01 15:20:00,0,0.0027652706926231552
2020-01-01 15:21:00,0,0.0028104068844574683
2020-01-01 15:22:00,0,0.0028531277805981577
2020-01-01 15:23:00,0,0.0028934428401902134
2020-01-01 15:24:00,0,0.0029313628738992354
2020-01-01 15:25:00,0,0.0029669000170840193
2020-01-01 15:26:00,0,0.003000067702546837
2020-01-01 15:27:00,0,0.0030308806328846047
2020-01-01 15:28:00,0,0.00305935475246403
2020-01-01 15:29:00,0,0.0030855072190437254
2020-01-01 15:30:00,0,0.003109356375066133
2020-01-01 15:31:00,0,0.0031309217186419993
2020-01-01 15:32:00,0,0.003150223874249969
2020-01-01 15:33:00,0,0.0031672845631737175
2020-01-01 15:34:00,0,0.003182126573698856
2020-01-01 15:35:00,0,0.003194773731091693
2020-01-01 15:36:00,0,0.003205250867381703
2020-01-01 15:37:00,0,0.003213583790969382
2020-01-01 15:38:00,0,0.003219799256080933
2020-01-01 15:39:00,0,0.0032239249320910176
2020-01-01 15:40:00,0,0.0032259893727345544
2020-01-01 15:41:00,0,0.0032260219852283307
2020-01-01 15:42:00,0,0.0032240529993229103
2020-01-01 15:43:00,0,0.0032201134363050816
2020-01-01 15:44:00,0,0.0032142350779708036
2020-01-01 15:45:00,0,0.0032064504355883367
2020-01-01 15:46:00,0,0.003196792718870965
2020-01-01 15:47:00,0,0.0031852958049783955
2020-01-01 15:48:00,0,0.0031719942075656587
2020-01-01 15:49:00,0,0.0031569230458979823
2020-01-01 15:50:00,0,0.003140118014049828
2020-01-01 15:51:00,0,0.003121615350205934
2020-01-01 15:52:00,0,0.003101451806081894
2020-01-01 15:53:00,0,0.00307966461648146
2020-01-01 15:54:00,0,0.003056291469007417
2020-01-01 15:55:00,0,0.0030313704739425287
2020-01-01 15:56:00,0,0.003004940134316709
2020-01-01 15:57:00,0,0.002977039316176214
2020-01-01 15:58:00,0,0.0029477072190702866
2020-01-01 15:59:00,0,0.0029169833467703223
2020-01-01 16:00:00,0,0.002884907478236268
2020-01-01 16:01:00,0,0.0028515196388445596
2020-01-01 16:02:00,0,0.002816860071891585
2020-01-01 16:03:00,0,0.0027809692103862105
2020-01-01 16:04:00,0,0.0027438876491445996
2020-01-01 16:05:00,0,0.002705656117200103
2020-01-01 16:06:00,0,0.002666315450540662
2020-01-01 16:07:00,0,0.0026259065651857544
2020-01-01 16:08:00,0,0.002584470430614531
2020-01-01 16:09:00,0,0.0025420480435563867
2020-01-01 16:10:00,0,0.0024986804021548455
2020-01-01 16:11:00,0,0.00245440848051521
2020-01-01 16:12:00,0,0.002409273203646063
2020-01-01 16:13:00,0,0.0023633154228042937
2020-01-01 16:14:00,0,0.0023165758912529403
2020-01-01 16:15:00,0,0.0022690952404407325
2020-01-01 16:16:00,0,0.002220913956611838
2020-01-01 16:17:00,0,0.00217207235785392
2020-01-01 16:18:00,0,0.002122610571592205
2020-01-01 16:19:00,0,0.0020725685125368935
2020-01-01 16:20:00,0,0.00202198586109084
2020-01-01 16:21:00,0,0.00197090204222404
2020-01-01 16:22:00,0,0.001919356204821078
2020-01-01 16:23:00,0,0.0018673872015073163
2020-01-01 16:24:00,0,0.0018150335689591966
2020-01-01 16:25:00,0,0.0017623335087036712
2020-01-01 16:26:00,0,0.0017093248684113852
2020-01-01 16:27:00,0,0.0016560451236878673
2020-01-01 16:28:00,0,0.0016025313603666063
2020-01-01 16:29:00,0,0.0015488202573075269
2020-01-01 16:30:00,0,0.00149494806970401
2020-01-01 16:31:00,0,0.0014409506129012413
2020-01-01 16:32:00,0,0.001386863246728313
2020-01-01 16:33:00,0,0.0013327208603461456
2020-01-01 16:34:00,0,0.0012785578576129562
2020-01-01 16:35:00,0,0.001224408142968638
2020-01-01 16:36:00,0,0.0011703051078390868
2020-01-01 16:37:00,0,0.0011162816175611648
2020-01-01 16:38:00,0,0.0010623699988286605
2020-01-01 16:39:00,0,0.001008602027659277
2020-01-01 16:40:00,0,0.0009550089178823553
2020-01-01 16:41:00,0,0.000901621310146718
2020-01-01 16:42:00,0,0.000848469261447714
2020-01-01 16:43:00,0,0.000795582235172225
2020-01-01 16:44:00,0,0.0007429890916601017
2020-01-01 16:45:00,0,0.0006907180792801933
2020-01-01 16:46:00,0,0.0006387968260188451
2020-01-01 16:47:00,0,0.000587252331578453
2020-01-01 16:48:00,0,0.0005361109599833823
2020-01-01 16:49:00,0,0.00048539843269028226
2020-01-01 16:50:00,0,0.00043513982219956307
2020-01-01 16:51:00,0,0.00038535954616453444
2020-01-01 16:52:00,0,0.0003360813619944518
2020-01-01 16:53:00,0,0.00028732836194746473
2020-01-01 16:54:00,0,0.0002391229687092174
2020-01-01 16:55:00,0,0.000191486931452613
2020-01-01 16:56:00,0,0.00014444132237402316
2020-01-01 16:57:00,0,9.800653370099733e-05
2020-01-01 16:58:00,0,5.220227516630893e-05
2020-01-01 16:59:00,0,7.047571942961445e-06
2020-01-01 17:00:00,0,-3.7439236965426304e-05
2020-01-01 17:01:00,0,-8.124049988463797e-05
2020-01-01 17:02:00,0,-0.00012433925318625395
2020-01-01 17:03:00,0,-0.00016671922156658288
2020-01-01 17:04:00,0,-0.00020836481789447003
2020-01-01 17:05:00,0,-0.0002492611426344955
2020-01-01 17:06:00,0,-0.0002893939828522422
2020-01-01 17:07:00,0,-0.00032874981080847215
2020-01-01 17:08:00,0,-0.0003673157821492037
2020-01-01 17:09:00,0,-0.00040507973369882904
2020-01-01 17:10:00,0,-0.00044203018086355015
2020-01-01 17:11:00,0,-0.00047815631465254597
2020-01-01 17:12:00,0,-0.00051344799832441
2020-01-01 17:13:00,0,-0.000547895763666517
2020-01-01 17:14:00,0,-0.0005814908069150916
2020-01-01 17:15:00,0,-0.0006142249843238602
2020-01-01 17:16:00,0,-0.0006460908073892639
2020-01-01 17:17:00,0,-0.0006770814377403128
2020-01-01 17:18:00,0,-0.0007071906817012365
2020-01-01 17:19:00,0,-0.0007364129845351833
2020-01-01 17:20:00,0,-0.000764743424377281
2020-01-01 17:21:00,0,-0.0007921777058654516
2020-01-01 17:22:00,0,-0.000818712153477428
2020-01-01 17:23:00,0,-0.0008443437045824803
2020-01-01 17:24:00,0,-0.0008690699022164109
2020-01-01 17:25:00,0,-0.0008928888875884183
2020-01-01 17:26:00,0,-0.0009157993923284694
2020-01-01 17:27:00,0,-0.0009378007304838541
2020-01-01 17:28:00,0,-0.0009588927902736202
2020-01-01 17:29:00,0,-0.0009790760256096075
2020-01-01 17:30:00,0,-0.0009983514473928157
2020-01-01 17:31:00,0,-0.001016720614593852
2020-01-01 17:32:00,0,-0.0010341856251262008
2020-01-01 17:33:00,0,-0.0010507491065210684
2020-01-01 17:34:00,0,-0.0010664142064125345
2020-01-01 17:35:00,0,-0.0010811845828417404
2020-01-01 17:36:00,0,-0.0010950643943888226
2020-01-01 17:37:00,0,-0.0011080582901412746
2020-01-01 17:38:00,0,-0.001120171399507401
2020-01-01 17:39:00,0,-0.0011314093218834796
2020-01-01 17:40:00,0,-0.0011417781161832275
2020-01-01 17:41:00,0,-0.001151284290238113
2020-01-01 17:42:00,0,-0.0011599347900770082
2020-01-01 17:43:00,0,-0.0011677369890936357
2020-01-01 17:44:00,0,-0.00117469867711019
2020-01-01 17:45:00,0,-0.0011808280493454735
2020-01-01 17:46:00,0,-0.0011861336952958019
2020-01-01 17:47:00,0,-0.001190624587536883
2020-01-01 17:48:00,0,-0.0011943100704547875
2020-01-01 17:49:00,0,-0.0011971998489140566
2020-01-01 17:50:00,0,-0.0011993039768709163
2020-01-01 17:51:00,0,-0.0012006328459394735
2020-01-01 17:52:00,0,-0.0012011971739186917
2020-01-01 17:53:00,0,-0.0012010079932878407
2020-01-01 17:54:00,0,-0.0012000766396780317
2020-01-01 17:55:00,0,-0.0011984147403273436
2020-01-01 17:56:00,0,-0.0011960342025269417
2020-01-01 17:57:00,0,-0.0011929472020654973
2020-01-01 17:58:00,0,-0.0011891661716790952
2020-01-01 17:59:00,0,-0.0011847037895137147
2020-01-01 18:00:00,0,-0.0011795729676072533
2020-01-01 18:01:00,0,-0.0011737868403979474
2020-01-01 18:02:00,0,-0.001167358753265924
2020-01-01 18:03:00,0,-0.0011603022511144981
2020-01-01 18:04:00,0,-0.0011526310669977078
2020-01-01 18:05:00,0,-0.0011443591108004536
2020-01-01 18:06:00,0,-0.0011355004579774786
2020-01-01 18:07:00,0,-0.0011260693383573005
2020-01-01 18:08:00,0,-0.0011160801250170718
2020-01-01 18:09:00,0,-0.0011055473232342153
2020-01-01 18:10:00,0,-0.0010944855595205443
2020-01-01 18:11:00,0,-0.001082909570744439
2020-01-01 18:12:00,0,-0.0010708341933465212
2020-01-01 18:13:00,0,-0.001058274352654119
2020-01-01 18:14:00,0,-0.0010452450522996828
2020-01-01 18:15:00,0,-0.001031761363748168
2020-01-01 18:16:00,0,-0.0010178384159382579
2020-01-01 18:17:00,0,-0.0010034913850421557
2020-01-01 18:18:00,0,-0.000988735484348537
2020-01-01 18:19:00,0,-0.0009735859542731005
2020-01-01 18:20:00,0,-0.0009580580525010143
2020-01-01 18:21:00,0,-0.0009421670442654121
2020-01-01 18:22:00,0,-0.00092592819276594
2020-01-01 18:23:00,0,-0.0009093567497312143
2020-01-01 18:24:00,0,-0.0008924679461289015
2020-01-01 18:25:00,0,-0.0008752769830269861
2020-01-01 18:26:00,0,-0.0008577990226096414
2020-01-01 18:27:00,0,-0.0008400491793509786
2020-01-01 18:28:00,0,-0.0008220425113497946
2020-01-01 18:29:00,0,-0.0008037940118282996
2020-01-01 18:30:00,0,-0.0007853186007976542
2020-01-01 18:31:00,0,-0.0007666311168930042
2020-01-01 18:32:00,0,-0.0007477463093805549
2020-01-01 18:33:00,0,-0.000728678830339077
2020-01-01 18:34:00,0,-0.0007094432270181048
2020-01-01 18:35:00,0,-0.0006900539343749287
2020-01-01 18:36:00,0,-0.0006705252677923537
2020-01-01 18:37:00,0,-0.0006508714159790496
2020-01-01 18:38:00,0,-0.0006311064340541765
2020-01-01 18:39:00,0,-0.000611244236817833
2020-01-01 18:40:00,0,-0.0005912985922087355
2020-01-01 18:41:00,0,-0.0005712831149503986
2020-01-01 18:42:00,0,-0.00055121126038695
2020-01-01 18:43:00,0,-0.0005310963185095834
2020-01-01 18:44:00,0,-0.0005109514081745147
2020-01-01 18:45:00,0,-0.0004907894715131763
2020-01-01 18:46:00,0,-0.00047062326853525684
2020-01-01 18:47:00,0,-0.000450465371925061
2020-01-01 18:48:00,0,-0.0004303281620315412
2020-01-01 18:49:00,0,-0.0004102238220522233
2020-01-01 18:50:00,0,-0.00039016433341112827
2020-01-01 18:51:00,0,-0.0003701614713306684
2020-01-01 18:52:00,0,-0.0003502268005973779
2020-01-01 18:53:00,0,-0.0003303716715212161
2020-01-01 18:54:00,0,-0.00031060721608807074
2020-01-01 18:55:00,0,-0.0002909443443049692
2020-01-01 18:56:00,0,-0.0002713937407373978
2020-01-01 18:57:00,0,-0.00025196586123801443
2020-01-01 18:58:00,0,-0.00023267092986593727
2020-01-01 18:59:00,0,-0.0002135189359956806
2020-01-01 19:00:00,0,-0.00019451963161470895
2020-01-01 19:01:00,0,-0.00017568252880847761
2020-01-01 19:02:00,0,-0.00015701689743172778
2020-01-01 19:03:00,0,-0.00013853176296470853
2020-01-01 19:04:00,0,-0.00012023590455290142
2020-01-01 19:05:00,0,-0.00010213785322873254
2020-01-01 19:06:00,0,-8.424589031366499e-05
2020-01-01 19:07:00,0,-6.656804599897766e-05
2020-01-01 19:08:00,0,-4.9112098103450615e-05
2020-01-01 19:09:00,0,-3.1885571006093534e-05
2020-01-01 19:10:00,0,-1.4895734751973282e-05
2020-01-01 19:11:00,0,1.8503956708815553e-06
2020-01-01 19:12:00,0,1.83460608855981e-05
2020-01-01 19:13:00,0,3.458475751377022e-05
2020-01-01 19:14:00,0,5.05602383982066e-05
2020-01-01 19:15:00,0,6.626651266342749e-05
2020-01-01 19:16:00,0,8.16978456162884e-05
2020-01-01 19:17:00,0,9.684875848917254e-05
2020-01-01 19:18:00,0,0.00011171402802825496
2020-01-01 19:19:00,0,0.00012628868592940072
2020-01-01 19:20:00,0,0.00014056801812431513
2020-01-01 19:21:00,0,0.00015454756391961846
2020-01-01 19:22:00,0,0.0001682231149915688
2020-01-01 19:23:00,0,0.00018159071423920578
2020-01-01 19:24:00,0,0.00019464665449873438
2020-01-01 19:25:00,0,0.00020738747712201205
2020-01-01 19:26:00,0,0.00021980997042204465
2020-01-01 19:27:00,0,0.00023191116798843426
2020-01-01 19:28:00,0,0.00024368834687576175
2020-01-01 19:29:00,0,0.0002551390256679179
2020-01-01 19:30:00,0,0.00026626096242143187
2020-01-01 19:31:00,0,0.00027705215249087324
2020-01-01 19:32:00,0,0.0002875108262394334
2020-01-01 19:33:00,0,0.000297635446637815
2020-01-01 19:34:00,0,0.0003074247067545816
2020-01-01 19:35:00,0,0.00031687752714114163
2020-01-01 19:36:00,0,0.00032599305311455524
2020-01-01 19:37:00,0,0.0003347706519413728
2020-01-01 19:38:00,0,0.00034320990992572453
2020-01-01 19:39:00,0,0.00035131062940489227
2020-01-01 19:40:00,0,0.0003590728256556063
2020-01-01 19:41:00,0,0.0003664967237143134
2020-01-01 19:42:00,0,0.00037358275511467073
2020-01-01 19:43:00,0,0.000380331554545521
2020-01-01 19:44:00,0,0.0003867439564326063
2020-01-01 19:45:00,0,0.00039282099144727524
2020-01-01 19:46:00,0,0.0003985638829454381
2020-01-01 19:47:00,0,0.00040397404334001515
2020-01-01 19:48:00,0,0.0004090530704101196
2020-01-01 19:49:00,0,0.00041380274355020666
2020-01-01 19:50:00,0,0.00041822501996240834
2020-01-01 19:51:00,0,0.0004223220307952635
2020-01-01 19:52:00,0,0.00042609607723203294
2020-01-01 19:53:00,0,0.0004295496265317813
2020-01-01 19:54:00,0,0.00043268530802638015
2020-01-01 19:55:00,0,0.0004355059090765747
2020-01-01 19:56:00,0,0.0004380143709902304
2020-01-01 19:57:00,0,0.00044021378490585554
2020-01-01 19:58:00,0,0.0004421073876444693
2020-01-01 19:59:00,0,0.0004436985575328602
2020-01-01 20:00:00,0,0.0004449908102012514
2020-01-01 20:01:00,0,0.0004459877943583612
2020-01-01 20:02:00,0,0.0004466932875468153
2020-01-01 20:03:00,0,0.00044711119188183695
2020-01-01 20:04:00,0,0.00044724552977610653
2020-01-01 20:05:00,0,0.000447100439653649
2020-01-01 20:06:00,0,0.0004466801716555706
2020-01-01 20:07:00,0,0.0004459890833404312
2020-01-01 20:08:00,0,0.00044503163538199726
2020-01-01 20:09:00,0,0.0004438123872670848
